municipality_name_source,year,month,date,hotel_overnights_source_token,hotel_overnights,hotel_arrivals_source_token,hotel_arrivals,domestic_overnights_source_token,domestic_overnights,foreign_overnights,log_overnights,source_id,municipality_bfs_id,hotel_establishments_open_source_token,hotel_establishments_open,hotel_rooms_available_source_token,hotel_rooms_available,hotel_beds_available_source_token,hotel_beds_available,hotel_arrivals_capacity_table_source_token,hotel_arrivals_capacity_table,hotel_overnights_capacity_table_source_token,hotel_overnights_capacity_table,hotel_room_nights_source_token,hotel_room_nights,hotel_room_occupancy_rate_pct_source_token,hotel_room_occupancy_rate_pct,hotel_bed_occupancy_rate_pct_source_token,hotel_bed_occupancy_rate_pct,complete_capacity_supply,source_id_capacity,hotel_overnights_per_available_bed_month,capacity_source_id
Kloten,2019,12,2019-12-01,20240,20240.0,14163,14163.0,10882,10882.0,9358.0,9.915465529295536,BFS_HOTEL_DATA,62,4,4,669,669,1098,1098,14163,14163,20240,20240,15205,15205,73,73.0,59,59.0,True,BFS_HOTEL_CAPACITY_DATA,18.43351548269581,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,1,2020-01-01,19538,19538.0,14185,14185.0,9578,9578.0,9960.0,9.88016774721451,BFS_HOTEL_DATA,62,4,4,602,602,906,906,14185,14185,19538,19538,14145,14145,77,77.0,70,70.0,True,BFS_HOTEL_CAPACITY_DATA,21.56512141280353,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,2,2020-02-01,18650,18650.0,13117,13117.0,9867,9867.0,8783.0,9.833655042937448,BFS_HOTEL_DATA,62,4,4,602,602,906,906,13117,13117,18650,18650,13616,13616,78,78.0,71,71.0,True,BFS_HOTEL_CAPACITY_DATA,20.584988962472405,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,3,2020-03-01,8876,8876.0,6445,6445.0,4846,4846.0,4030.0,9.09121894106832,BFS_HOTEL_DATA,62,5,5,718,718,1138,1138,6445,6445,8876,8876,6650,6650,36,36.0,31,31.0,True,BFS_HOTEL_CAPACITY_DATA,7.799648506151143,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,4,2020-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,62,1,1,132,132,248,248,..,NA,..,NA,..,NA,..,NA,..,NA,True,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,5,2020-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,62,1,1,132,132,248,248,..,NA,..,NA,..,NA,..,NA,..,NA,True,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,6,2020-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,62,2,2,462,462,697,697,..,NA,..,NA,..,NA,..,NA,..,NA,True,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,7,2020-07-01,8020,8020.0,6364,6364.0,4881,4881.0,3139.0,8.989818381366925,BFS_HOTEL_DATA,62,3,3,578,578,929,929,6364,6364,8020,8020,5158,5158,30,30.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,8.632938643702907,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,8,2020-08-01,6879,6879.0,4946,4946.0,3814,3814.0,3065.0,8.836373930927389,BFS_HOTEL_DATA,62,4,4,676,676,1083,1083,4946,4946,6879,6879,5157,5157,25,25.0,20,20.0,True,BFS_HOTEL_CAPACITY_DATA,6.351800554016621,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,9,2020-09-01,7080,7080.0,4984,4984.0,3817,3817.0,3263.0,8.865170419651774,BFS_HOTEL_DATA,62,4,4,676,676,1083,1083,4984,4984,7080,7080,5079,5079,25,25.0,22,22.0,True,BFS_HOTEL_CAPACITY_DATA,6.537396121883656,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,10,2020-10-01,5495,5495.0,3828,3828.0,3147,3147.0,2348.0,8.611775833902186,BFS_HOTEL_DATA,62,4,4,676,676,1083,1083,3828,3828,5495,5495,3920,3920,19,19.0,16,16.0,True,BFS_HOTEL_CAPACITY_DATA,5.073868882733149,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,11,2020-11-01,4185,4185.0,3086,3086.0,2143,2143.0,2042.0,8.339500903005945,BFS_HOTEL_DATA,62,4,4,676,676,1083,1083,3086,3086,4185,4185,3076,3076,15,15.0,13,13.0,True,BFS_HOTEL_CAPACITY_DATA,3.8642659279778395,BFS_HOTEL_CAPACITY_DATA
Kloten,2020,12,2020-12-01,4387,4387.0,3357,3357.0,2361,2361.0,2026.0,8.38662882139512,BFS_HOTEL_DATA,62,4,4,676,676,1083,1083,3357,3357,4387,4387,3132,3132,15,15.0,13,13.0,True,BFS_HOTEL_CAPACITY_DATA,4.05078485687904,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,1,2021-01-01,4080,4080.0,3124,3124.0,2202,2202.0,1878.0,8.314097335405807,BFS_HOTEL_DATA,62,4,4,676,676,1083,1083,3124,3124,4080,4080,2926,2926,14,14.0,12,12.0,True,BFS_HOTEL_CAPACITY_DATA,3.7673130193905817,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,2,2021-02-01,3743,3743.0,2512,2512.0,2218,2218.0,1525.0,8.227909837597483,BFS_HOTEL_DATA,62,4,4,676,676,1083,1083,2512,2512,3743,3743,2651,2651,14,14.0,12,12.0,True,BFS_HOTEL_CAPACITY_DATA,3.456140350877193,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,3,2021-03-01,5127,5127.0,3345,3345.0,2593,2593.0,2534.0,8.542470998600505,BFS_HOTEL_DATA,62,4,4,676,676,1083,1083,3345,3345,5127,5127,3657,3657,17,17.0,15,15.0,True,BFS_HOTEL_CAPACITY_DATA,4.734072022160665,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,4,2021-04-01,7929,7929.0,5196,5196.0,4896,4896.0,3033.0,8.978408314628894,BFS_HOTEL_DATA,62,5,5,931,931,1593,1593,5196,5196,7929,7929,5425,5425,19,19.0,17,17.0,True,BFS_HOTEL_CAPACITY_DATA,4.977401129943503,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,5,2021-05-01,8770,8770.0,5442,5442.0,5474,5474.0,3296.0,9.079206103951382,BFS_HOTEL_DATA,62,5,5,931,931,1593,1593,5442,5442,8770,8770,6231,6231,22,22.0,18,18.0,True,BFS_HOTEL_CAPACITY_DATA,5.505335844318895,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,6,2021-06-01,8332,8332.0,4648,4648.0,4736,4736.0,3596.0,9.027978814382209,BFS_HOTEL_DATA,62,5,5,931,931,1593,1593,4648,4648,8332,8332,5810,5810,21,21.0,17,17.0,True,BFS_HOTEL_CAPACITY_DATA,5.23038292529818,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,7,2021-07-01,11883,11883.0,6269,6269.0,6430,6430.0,5453.0,9.382948236582498,BFS_HOTEL_DATA,62,5,5,931,931,1593,1593,6269,6269,11883,11883,8332,8332,29,29.0,24,24.0,True,BFS_HOTEL_CAPACITY_DATA,7.459510357815443,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,8,2021-08-01,18426,18426.0,9940,9940.0,8800,8800.0,9626.0,9.82157225933486,BFS_HOTEL_DATA,62,5,5,931,931,1593,1593,9940,9940,18426,18426,12686,12686,44,44.0,37,37.0,True,BFS_HOTEL_CAPACITY_DATA,11.566854990583805,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,9,2021-09-01,17993,17993.0,11329,11329.0,8190,8190.0,9803.0,9.797793647977064,BFS_HOTEL_DATA,62,5,5,931,931,1593,1593,11329,11329,17993,17993,13915,13915,50,50.0,38,38.0,True,BFS_HOTEL_CAPACITY_DATA,11.29504080351538,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,10,2021-10-01,18542,18542.0,13323,13323.0,10072,10072.0,8470.0,9.827847638327382,BFS_HOTEL_DATA,62,5,5,931,931,1593,1593,13323,13323,18542,18542,12884,12884,45,45.0,38,38.0,True,BFS_HOTEL_CAPACITY_DATA,11.639673571876962,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,11,2021-11-01,16988,16988.0,11830,11830.0,8505,8505.0,8483.0,9.740321354781914,BFS_HOTEL_DATA,62,5,5,931,931,1593,1593,11830,11830,16988,16988,12526,12526,45,45.0,36,36.0,True,BFS_HOTEL_CAPACITY_DATA,10.664155681104834,BFS_HOTEL_CAPACITY_DATA
Kloten,2021,12,2021-12-01,13794,13794.0,9092,9092.0,6817,6817.0,6977.0,9.532061486651386,BFS_HOTEL_DATA,62,5,5,931,931,1593,1593,9092,9092,13794,13794,9884,9884,34,34.0,28,28.0,True,BFS_HOTEL_CAPACITY_DATA,8.659133709981168,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,1,2022-01-01,12884,12884.0,7591,7591.0,5290,5290.0,7594.0,9.463819123086465,BFS_HOTEL_DATA,62,6,6,1231,1231,2193,2193,7591,7591,12884,12884,9469,9469,25,25.0,19,19.0,True,BFS_HOTEL_CAPACITY_DATA,5.875056999544004,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,2,2022-02-01,14211,14211.0,8819,8819.0,5869,5869.0,8342.0,9.561841957140915,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,8819,8819,14211,14211,10091,10091,29,29.0,22,22.0,True,BFS_HOTEL_CAPACITY_DATA,6.080872913992298,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,3,2022-03-01,21261,21261.0,12731,12731.0,7798,7798.0,13463.0,9.964676720848551,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,12731,12731,21261,21261,15116,15116,39,39.0,29,29.0,True,BFS_HOTEL_CAPACITY_DATA,9.097560975609756,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,4,2022-04-01,23530,23530.0,15059,15059.0,10256,10256.0,13274.0,10.06607397975588,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,15059,15059,23530,23530,15033,15033,40,40.0,34,34.0,True,BFS_HOTEL_CAPACITY_DATA,10.068463842533163,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,5,2022-05-01,30504,30504.0,18873,18873.0,12867,12867.0,17637.0,10.325645883585953,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,18873,18873,30504,30504,19141,19141,50,50.0,42,42.0,True,BFS_HOTEL_CAPACITY_DATA,13.052631578947368,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,6,2022-06-01,41411,41411.0,28084,28084.0,17232,17232.0,24179.0,10.631325972886003,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,28084,28084,41411,41411,25757,25757,69,69.0,59,59.0,True,BFS_HOTEL_CAPACITY_DATA,17.719726144629867,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,7,2022-07-01,40743,40743.0,27969,27969.0,18573,18573.0,22170.0,10.61506386856444,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,27969,27969,40743,40743,24523,24523,64,64.0,56,56.0,True,BFS_HOTEL_CAPACITY_DATA,17.433889602053917,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,8,2022-08-01,37836,37836.0,26943,26943.0,15883,15883.0,21953.0,10.541042738838962,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,26943,26943,37836,37836,23853,23853,62,62.0,52,52.0,True,BFS_HOTEL_CAPACITY_DATA,16.189987163029524,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,9,2022-09-01,45546,45546.0,27529,27529.0,17206,17206.0,28340.0,10.72650003882868,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,27529,27529,45546,45546,31428,31428,85,85.0,65,65.0,True,BFS_HOTEL_CAPACITY_DATA,19.48908857509628,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,10,2022-10-01,34992,34992.0,25017,25017.0,15572,15572.0,19420.0,10.462903320468884,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,25017,25017,34992,34992,21694,21694,56,56.0,48,48.0,True,BFS_HOTEL_CAPACITY_DATA,14.973042362002568,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,11,2022-11-01,30731,30731.0,20469,20469.0,13680,13680.0,17051.0,10.333059735987526,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,20469,20469,30731,30731,20269,20269,55,55.0,44,44.0,True,BFS_HOTEL_CAPACITY_DATA,13.149764655541292,BFS_HOTEL_CAPACITY_DATA
Kloten,2022,12,2022-12-01,34350,34350.0,24346,24346.0,11622,11622.0,22728.0,10.444386409308262,BFS_HOTEL_DATA,62,7,7,1239,1239,2337,2337,24346,24346,34350,34350,21065,21065,55,55.0,47,47.0,True,BFS_HOTEL_CAPACITY_DATA,14.698331193838253,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,1,2023-01-01,31007,31007.0,20443,20443.0,11716,11716.0,19291.0,10.342000514690492,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,20443,20443,31007,31007,22279,22279,52,52.0,42,42.0,True,BFS_HOTEL_CAPACITY_DATA,12.984505862646566,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,2,2023-02-01,29017,29017.0,15717,15717.0,9586,9586.0,19431.0,10.27567160607563,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,15717,15717,29017,29017,21332,21332,55,55.0,43,43.0,True,BFS_HOTEL_CAPACITY_DATA,12.151172529313232,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,3,2023-03-01,35480,35480.0,23522,23522.0,11925,11925.0,23555.0,10.476752620919228,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,23522,23522,35480,35480,26276,26276,61,61.0,48,48.0,True,BFS_HOTEL_CAPACITY_DATA,14.857621440536013,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,4,2023-04-01,36649,36649.0,24220,24220.0,15744,15744.0,20905.0,10.509168707314798,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,24220,24220,36649,36649,26068,26068,63,63.0,51,51.0,True,BFS_HOTEL_CAPACITY_DATA,15.34715242881072,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,5,2023-05-01,40792,40792.0,27935,27935.0,15784,15784.0,25008.0,10.61626577704522,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,27935,27935,40792,40792,30668,30668,71,71.0,55,55.0,True,BFS_HOTEL_CAPACITY_DATA,17.082077051926298,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,6,2023-06-01,46402,46402.0,31847,31847.0,16755,16755.0,29647.0,10.745119391296704,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,31847,31847,46402,46402,33528,33528,81,81.0,65,65.0,True,BFS_HOTEL_CAPACITY_DATA,19.431323283082076,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,7,2023-07-01,45021,45021.0,34764,34764.0,17519,17519.0,27502.0,10.714906538174109,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,34764,34764,45021,45021,30222,30222,70,70.0,61,61.0,True,BFS_HOTEL_CAPACITY_DATA,18.853015075376884,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,8,2023-08-01,44343,44343.0,30339,30339.0,17657,17657.0,26686.0,10.69973269109964,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,30339,30339,44343,44343,30482,30482,71,71.0,60,60.0,True,BFS_HOTEL_CAPACITY_DATA,18.569095477386934,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,9,2023-09-01,43125,43125.0,29291,29291.0,17365,17365.0,25760.0,10.671881342470613,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,29291,29291,43125,43125,31786,31786,76,76.0,60,60.0,True,BFS_HOTEL_CAPACITY_DATA,18.059045226130653,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,10,2023-10-01,41165,41165.0,28929,28929.0,18202,18202.0,22963.0,10.625367951918946,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,28929,28929,41165,41165,30845,30845,72,72.0,56,56.0,True,BFS_HOTEL_CAPACITY_DATA,17.23827470686767,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,11,2023-11-01,34424,34424.0,23508,23508.0,14038,14038.0,20386.0,10.446538323596856,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,23508,23508,34424,34424,26585,26585,64,64.0,48,48.0,True,BFS_HOTEL_CAPACITY_DATA,14.415410385259632,BFS_HOTEL_CAPACITY_DATA
Kloten,2023,12,2023-12-01,37259,37259.0,24591,24591.0,15809,15809.0,21450.0,10.52567564415558,BFS_HOTEL_DATA,62,7,7,1387,1387,2388,2388,24591,24591,37259,37259,29996,29996,70,70.0,50,50.0,True,BFS_HOTEL_CAPACITY_DATA,15.602596314907872,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,1,2024-01-01,33248,33248.0,21294,21294.0,12109,12109.0,21139.0,10.411779970443762,BFS_HOTEL_DATA,62,7,7,1387,1387,2599,2599,21294,21294,33248,33248,24548,24548,57,57.0,41,41.0,True,BFS_HOTEL_CAPACITY_DATA,12.792612543285879,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,2,2024-02-01,29199,29199.0,18747,18747.0,10647,10647.0,18552.0,10.281923988256374,BFS_HOTEL_DATA,62,7,7,1387,1387,2599,2599,18747,18747,29199,29199,22309,22309,56,56.0,39,39.0,True,BFS_HOTEL_CAPACITY_DATA,11.234705656021546,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,3,2024-03-01,36776,36776.0,26566,26566.0,14258,14258.0,22518.0,10.512627928763104,BFS_HOTEL_DATA,62,7,7,1387,1387,2599,2599,26566,26566,36776,36776,27292,27292,63,63.0,46,46.0,True,BFS_HOTEL_CAPACITY_DATA,14.150057714505579,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,4,2024-04-01,37092,37092.0,26413,26413.0,15417,15417.0,21675.0,10.521183551548075,BFS_HOTEL_DATA,62,7,7,1387,1387,2599,2599,26413,26413,37092,37092,28107,28107,68,68.0,48,48.0,True,BFS_HOTEL_CAPACITY_DATA,14.271642939592152,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,5,2024-05-01,41924,41924.0,29288,29288.0,16620,16620.0,25304.0,10.64363758669141,BFS_HOTEL_DATA,62,7,7,1387,1387,2599,2599,29288,29288,41924,41924,30080,30080,70,70.0,52,52.0,True,BFS_HOTEL_CAPACITY_DATA,16.13081954597922,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,6,2024-06-01,47553,47553.0,33687,33687.0,15376,15376.0,32177.0,10.769621186412348,BFS_HOTEL_DATA,62,7,7,1387,1387,2599,2599,33687,33687,47553,47553,33385,33385,80,80.0,61,61.0,True,BFS_HOTEL_CAPACITY_DATA,18.296652558676413,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,7,2024-07-01,49478,49478.0,34185,34185.0,16762,16762.0,32716.0,10.809303616116262,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,34185,34185,49478,49478,34341,34341,77,77.0,59,59.0,True,BFS_HOTEL_CAPACITY_DATA,17.80424613170205,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,8,2024-08-01,46267,46267.0,34170,34170.0,16310,16310.0,29957.0,10.742205856415293,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,34170,34170,46267,46267,30590,30590,67,67.0,54,54.0,True,BFS_HOTEL_CAPACITY_DATA,16.648794530406622,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,9,2024-09-01,46844,46844.0,33696,33696.0,19525,19525.0,27319.0,10.754599558385287,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,33696,33696,46844,46844,35592,35592,80,80.0,56,56.0,True,BFS_HOTEL_CAPACITY_DATA,16.856423173803528,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,10,2024-10-01,41800,41800.0,30859,30859.0,16895,16895.0,24905.0,10.640675541671662,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,30859,30859,41800,41800,32478,32478,71,71.0,49,49.0,True,BFS_HOTEL_CAPACITY_DATA,15.041381792011515,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,11,2024-11-01,36154,36154.0,26864,26864.0,15356,15356.0,20798.0,10.495570530609053,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,26864,26864,36154,36154,28049,28049,63,63.0,43,43.0,True,BFS_HOTEL_CAPACITY_DATA,13.009715725080964,BFS_HOTEL_CAPACITY_DATA
Kloten,2024,12,2024-12-01,40437,40437.0,31041,31041.0,15874,15874.0,24563.0,10.607525215927248,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,31041,31041,40437,40437,28166,28166,62,62.0,47,47.0,True,BFS_HOTEL_CAPACITY_DATA,14.550917596257646,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,1,2025-01-01,37683,37683.0,27464,27464.0,13957,13957.0,23726.0,10.536990880168558,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,27464,27464,37683,37683,27951,27951,61,61.0,44,44.0,True,BFS_HOTEL_CAPACITY_DATA,13.55991363799928,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,2,2025-02-01,32366,32366.0,22771,22771.0,11076,11076.0,21290.0,10.38489466421945,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,22771,22771,32366,32366,25058,25058,61,61.0,42,42.0,True,BFS_HOTEL_CAPACITY_DATA,11.646635480388628,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,3,2025-03-01,37745,37745.0,26847,26847.0,12698,12698.0,25047.0,10.538634788798085,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,26847,26847,37745,37745,28178,28178,62,62.0,44,44.0,True,BFS_HOTEL_CAPACITY_DATA,13.582223821518532,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,4,2025-04-01,38137,38137.0,27733,27733.0,15497,15497.0,22640.0,10.548966439394572,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,27733,27733,38137,38137,27258,27258,62,62.0,46,46.0,True,BFS_HOTEL_CAPACITY_DATA,13.723281756027347,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,5,2025-05-01,46248,46248.0,33323,33323.0,17508,17508.0,28740.0,10.7417951210852,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,33323,33323,46248,46248,33786,33786,74,74.0,54,54.0,True,BFS_HOTEL_CAPACITY_DATA,16.64195753868298,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,6,2025-06-01,46302,46302.0,33479,33479.0,16327,16327.0,29975.0,10.742962032791649,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,33479,33479,46302,46302,33654,33654,76,76.0,56,56.0,True,BFS_HOTEL_CAPACITY_DATA,16.66138898884491,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,7,2025-07-01,49206,49206.0,35718,35718.0,15675,15675.0,33531.0,10.803791168782832,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,35718,35718,49206,49206,33717,33717,74,74.0,57,57.0,True,BFS_HOTEL_CAPACITY_DATA,17.706369197553077,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,8,2025-08-01,50176,50176.0,36306,36306.0,16478,16478.0,33698.0,10.82331203335842,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,36306,36306,50176,50176,33988,33988,74,74.0,58,58.0,True,BFS_HOTEL_CAPACITY_DATA,18.055415617128464,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,9,2025-09-01,45310,45310.0,32760,32760.0,16980,16980.0,28330.0,10.721305107600823,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,32760,32760,45310,45310,33736,33736,76,76.0,54,54.0,True,BFS_HOTEL_CAPACITY_DATA,16.304426052536883,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,10,2025-10-01,43330,43330.0,31588,31588.0,16253,16253.0,27077.0,10.676623593166008,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,31588,31588,43330,43330,31887,31887,70,70.0,50,50.0,True,BFS_HOTEL_CAPACITY_DATA,15.591939546599496,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,11,2025-11-01,35747,35747.0,25793,25793.0,15026,15026.0,20721.0,10.484249602501285,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,25793,25793,35747,35747,28079,28079,63,63.0,43,43.0,True,BFS_HOTEL_CAPACITY_DATA,12.863260165527167,BFS_HOTEL_CAPACITY_DATA
Kloten,2025,12,2025-12-01,41166,41166.0,28946,28946.0,17335,17335.0,23831.0,10.62539224351527,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,28946,28946,41166,41166,29068,29068,63,63.0,48,48.0,True,BFS_HOTEL_CAPACITY_DATA,14.813242173443685,BFS_HOTEL_CAPACITY_DATA
Kloten,2026,1,2026-01-01,39080,39080.0,27541,27541.0,16324,16324.0,22756.0,10.573391694365672,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,27541,27541,39080,39080,28786,28786,63,63.0,45,45.0,True,BFS_HOTEL_CAPACITY_DATA,14.06261245052177,BFS_HOTEL_CAPACITY_DATA
Kloten,2026,2,2026-02-01,34927,34927.0,25724,25724.0,13893,13893.0,21034.0,10.461044078789724,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,25724,25724,34927,34927,26449,26449,64,64.0,45,45.0,True,BFS_HOTEL_CAPACITY_DATA,12.568189996401584,BFS_HOTEL_CAPACITY_DATA
Kloten,2026,3,2026-03-01,38059,38059.0,27859,27859.0,14602,14602.0,23457.0,10.54691914085014,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,27859,27859,38059,38059,29030,29030,63,63.0,44,44.0,True,BFS_HOTEL_CAPACITY_DATA,13.69521410579345,BFS_HOTEL_CAPACITY_DATA
Kloten,2026,4,2026-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,28253,28253,38043,38043,27533,27533,62,62.0,46,46.0,True,BFS_HOTEL_CAPACITY_DATA,13.689456639078806,BFS_HOTEL_CAPACITY_DATA
Kloten,2026,5,2026-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,31727,31727,42162,42162,31018,31018,68,68.0,49,49.0,True,BFS_HOTEL_CAPACITY_DATA,15.171644476430371,BFS_HOTEL_CAPACITY_DATA
Kloten,2026,6,2026-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,32315,32315,44310,44310,32652,32652,74,74.0,53,53.0,True,BFS_HOTEL_CAPACITY_DATA,15.944584382871536,BFS_HOTEL_CAPACITY_DATA
Kloten,2026,7,2026-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,62,8,8,1477,1477,2779,2779,36471,36471,47364,47364,31232,31232,68,68.0,55,55.0,True,BFS_HOTEL_CAPACITY_DATA,17.043540842029508,BFS_HOTEL_CAPACITY_DATA
Kloten,2026,8,2026-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,62,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
Kloten,2026,9,2026-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA,62,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,...,NA,False,BFS_HOTEL_CAPACITY_DATA,NA,BFS_HOTEL_CAPACITY_DATA
