municipality_name_source,year,month,date,hotel_overnights_source_token,hotel_overnights,hotel_arrivals_source_token,hotel_arrivals,domestic_overnights_source_token,domestic_overnights,foreign_overnights,log_overnights,source_id
Vitznau,2015,12,2015-12-01,1692,1692,840,840,929,929,763,7.4342573821331355,BFS_HOTEL_DATA
Vitznau,2016,1,2016-01-01,1794,1794,813,813,879,879,915,7.492760300922379,BFS_HOTEL_DATA
Vitznau,2016,2,2016-02-01,1968,1968,817,817,741,741,1227,7.585281078639126,BFS_HOTEL_DATA
Vitznau,2016,3,2016-03-01,3371,3371,1737,1737,1442,1442,1929,8.123261319121745,BFS_HOTEL_DATA
Vitznau,2016,4,2016-04-01,3447,3447,1953,1953,1868,1868,1579,8.145549631783584,BFS_HOTEL_DATA
Vitznau,2016,5,2016-05-01,6048,6048,3194,3194,3605,3605,2443,8.707648248106914,BFS_HOTEL_DATA
Vitznau,2016,6,2016-06-01,6217,6217,3637,3637,3632,3632,2585,8.735203590618699,BFS_HOTEL_DATA
Vitznau,2016,7,2016-07-01,9087,9087,4764,4764,5219,5219,3868,9.114710140960932,BFS_HOTEL_DATA
Vitznau,2016,8,2016-08-01,9826,9826,4829,4829,5278,5278,4548,9.192888978362427,BFS_HOTEL_DATA
Vitznau,2016,9,2016-09-01,6954,6954,3842,3842,3891,3891,3063,8.847216104357543,BFS_HOTEL_DATA
Vitznau,2016,10,2016-10-01,4855,4855,2796,2796,2630,2630,2225,8.487970332739334,BFS_HOTEL_DATA
Vitznau,2016,11,2016-11-01,2635,2635,1592,1592,1341,1341,1294,7.877017895622398,BFS_HOTEL_DATA
Vitznau,2016,12,2016-12-01,1537,1537,779,779,767,767,770,7.338238150065589,BFS_HOTEL_DATA
Vitznau,2017,1,2017-01-01,1656,1656,1133,1133,537,537,1119,7.4127640174265625,BFS_HOTEL_DATA
Vitznau,2017,2,2017-02-01,2507,2507,1845,1845,978,978,1529,7.827240901752812,BFS_HOTEL_DATA
Vitznau,2017,3,2017-03-01,3113,3113,2152,2152,1452,1452,1661,8.043663352393944,BFS_HOTEL_DATA
Vitznau,2017,4,2017-04-01,4034,4034,2607,2607,1891,1891,2143,8.302761580704049,BFS_HOTEL_DATA
Vitznau,2017,5,2017-05-01,5605,5605,3557,3557,2977,2977,2628,8.631592731724734,BFS_HOTEL_DATA
Vitznau,2017,6,2017-06-01,7251,7251,3870,3870,3984,3984,3267,8.889032571874742,BFS_HOTEL_DATA
Vitznau,2017,7,2017-07-01,10053,10053,4980,4980,4964,4964,5089,9.215725844252521,BFS_HOTEL_DATA
Vitznau,2017,8,2017-08-01,10497,10497,5036,5036,4685,4685,5812,9.258940041812245,BFS_HOTEL_DATA
Vitznau,2017,9,2017-09-01,7425,7425,4060,4060,3666,3666,3759,8.912742634737025,BFS_HOTEL_DATA
Vitznau,2017,10,2017-10-01,4991,4991,2839,2839,2614,2614,2377,8.515591910049263,BFS_HOTEL_DATA
Vitznau,2017,11,2017-11-01,2463,2463,1662,1662,1481,1481,982,7.80954132465341,BFS_HOTEL_DATA
Vitznau,2017,12,2017-12-01,1616,1616,884,884,765,765,851,7.388327859577107,BFS_HOTEL_DATA
Vitznau,2018,1,2018-01-01,2022,2022,1189,1189,1029,1029,993,7.612336837167746,BFS_HOTEL_DATA
Vitznau,2018,2,2018-02-01,2275,2275,1284,1284,964,964,1311,7.730174795246222,BFS_HOTEL_DATA
Vitznau,2018,3,2018-03-01,2915,2915,1835,1835,1255,1255,1660,7.977968093128549,BFS_HOTEL_DATA
Vitznau,2018,4,2018-04-01,5052,5052,3014,3014,2428,2428,2624,8.527737405291909,BFS_HOTEL_DATA
Vitznau,2018,5,2018-05-01,6283,6283,3771,3771,3396,3396,2887,8.745761999375512,BFS_HOTEL_DATA
Vitznau,2018,6,2018-06-01,7856,7856,4309,4309,4022,4022,3834,8.969160133175821,BFS_HOTEL_DATA
Vitznau,2018,7,2018-07-01,10588,10588,4938,4938,5194,5194,5394,9.267571005430455,BFS_HOTEL_DATA
Vitznau,2018,8,2018-08-01,10825,10825,4806,4806,4983,4983,5842,9.289705927356923,BFS_HOTEL_DATA
Vitznau,2018,9,2018-09-01,7670,7670,4335,4335,4380,4380,3290,8.945202263959297,BFS_HOTEL_DATA
Vitznau,2018,10,2018-10-01,5643,5643,3395,3395,2620,2620,3023,8.638348312972704,BFS_HOTEL_DATA
Vitznau,2018,11,2018-11-01,2704,2704,1618,1618,1336,1336,1368,7.902857191280582,BFS_HOTEL_DATA
Vitznau,2018,12,2018-12-01,2433,2433,997,997,801,801,1632,7.797291273547472,BFS_HOTEL_DATA
Vitznau,2019,1,2019-01-01,2018,2018,938,938,801,801,1217,7.610357618312838,BFS_HOTEL_DATA
Vitznau,2019,2,2019-02-01,2347,2347,1303,1303,914,914,1433,7.761319180947987,BFS_HOTEL_DATA
Vitznau,2019,3,2019-03-01,2988,2988,1673,1673,1074,1074,1914,8.002694162283937,BFS_HOTEL_DATA
Vitznau,2019,4,2019-04-01,4688,4688,2666,2666,1769,1769,2919,8.452974619089586,BFS_HOTEL_DATA
Vitznau,2019,5,2019-05-01,6639,6639,3696,3696,3095,3095,3544,8.80086724247048,BFS_HOTEL_DATA
Vitznau,2019,6,2019-06-01,8419,8419,4405,4405,4376,4376,4043,9.038365107236372,BFS_HOTEL_DATA
Vitznau,2019,7,2019-07-01,10841,10841,4970,4970,5150,5150,5691,9.291182759820284,BFS_HOTEL_DATA
Vitznau,2019,8,2019-08-01,11258,11258,5396,5396,5303,5303,5955,9.32892308780313,BFS_HOTEL_DATA
Vitznau,2019,9,2019-09-01,7798,7798,4063,4063,3924,3924,3874,8.961750799330497,BFS_HOTEL_DATA
Vitznau,2019,10,2019-10-01,6019,6019,3451,3451,2863,2863,3156,8.702842538302868,BFS_HOTEL_DATA
Vitznau,2019,11,2019-11-01,2737,2737,1229,1229,1291,1291,1446,7.914983005848394,BFS_HOTEL_DATA
Vitznau,2019,12,2019-12-01,2683,2683,1083,1083,965,965,1718,7.895063498091573,BFS_HOTEL_DATA
Vitznau,2020,1,2020-01-01,2910,2910,1480,1480,918,918,1992,7.976251943745623,BFS_HOTEL_DATA
Vitznau,2020,2,2020-02-01,2450,2450,992,992,940,940,1510,7.804251383528112,BFS_HOTEL_DATA
Vitznau,2020,3,2020-03-01,1193,1193,428,428,757,757,436,7.085064293952548,BFS_HOTEL_DATA
Vitznau,2020,4,2020-04-01,649,649,154,154,450,450,199,6.476972362889683,BFS_HOTEL_DATA
Vitznau,2020,5,2020-05-01,4807,4807,2344,2344,4499,4499,308,8.478036476215044,BFS_HOTEL_DATA
Vitznau,2020,6,2020-06-01,6169,6169,3000,3000,5006,5006,1163,8.727454116899434,BFS_HOTEL_DATA
Vitznau,2020,7,2020-07-01,12189,12189,5236,5236,9425,9425,2764,9.408371222475317,BFS_HOTEL_DATA
Vitznau,2020,8,2020-08-01,10983,10983,5109,5109,8023,8023,2960,9.304194947447806,BFS_HOTEL_DATA
Vitznau,2020,9,2020-09-01,7555,7555,4115,4115,6034,6034,1521,8.9300972286214,BFS_HOTEL_DATA
Vitznau,2020,10,2020-10-01,6141,6141,3057,3057,5283,5283,858,8.722905701000768,BFS_HOTEL_DATA
Vitznau,2020,11,2020-11-01,1909,1909,1211,1211,1676,1676,233,7.554858521040676,BFS_HOTEL_DATA
Vitznau,2020,12,2020-12-01,1171,1171,766,766,988,988,183,7.066466970136958,BFS_HOTEL_DATA
Vitznau,2021,1,2021-01-01,403,403,236,236,356,356,47,6.0014148779611505,BFS_HOTEL_DATA
Vitznau,2021,2,2021-02-01,877,877,641,641,861,861,16,6.777646593635117,BFS_HOTEL_DATA
Vitznau,2021,3,2021-03-01,1733,1733,1189,1189,1690,1690,43,7.458186157340487,BFS_HOTEL_DATA
Vitznau,2021,4,2021-04-01,8662,8662,4658,4658,8090,8090,572,9.06681636189014,BFS_HOTEL_DATA
Vitznau,2021,5,2021-05-01,8711,8711,4655,4655,7851,7851,860,9.072456664612796,BFS_HOTEL_DATA
Vitznau,2021,6,2021-06-01,7841,7841,4144,4144,6723,6723,1118,8.967249182852276,BFS_HOTEL_DATA
Vitznau,2021,7,2021-07-01,10034,10034,4772,4772,7412,7412,2622,9.213834261230438,BFS_HOTEL_DATA
Vitznau,2021,8,2021-08-01,10590,10590,5376,5376,6994,6994,3596,9.267759862843668,BFS_HOTEL_DATA
Vitznau,2021,9,2021-09-01,8394,8394,4314,4314,5791,5791,2603,9.035391569511642,BFS_HOTEL_DATA
Vitznau,2021,10,2021-10-01,6649,6649,3602,3602,5155,5155,1494,8.8023721336499,BFS_HOTEL_DATA
Vitznau,2021,11,2021-11-01,4099,4099,2224,2224,2913,2913,1186,8.318742252692399,BFS_HOTEL_DATA
Vitznau,2021,12,2021-12-01,2827,2827,1434,1434,1949,1949,878,7.947325027016463,BFS_HOTEL_DATA
Vitznau,2022,1,2022-01-01,1134,1134,284,284,602,602,532,7.034387929915503,BFS_HOTEL_DATA
Vitznau,2022,2,2022-02-01,1588,1588,734,734,1037,1037,551,7.370860166536716,BFS_HOTEL_DATA
Vitznau,2022,3,2022-03-01,3980,3980,2005,2005,2699,2699,1281,8.289288323000317,BFS_HOTEL_DATA
Vitznau,2022,4,2022-04-01,6426,6426,3148,3148,4429,4429,1997,8.768263145371286,BFS_HOTEL_DATA
Vitznau,2022,5,2022-05-01,7995,7995,3984,3984,5136,5136,2859,8.98669669562029,BFS_HOTEL_DATA
Vitznau,2022,6,2022-06-01,10418,10418,5075,5075,6050,6050,4368,9.251386341412184,BFS_HOTEL_DATA
Vitznau,2022,7,2022-07-01,14239,14239,6717,6717,7593,7593,6646,9.563810184965966,BFS_HOTEL_DATA
Vitznau,2022,8,2022-08-01,13308,13308,6595,6595,7217,7217,6091,9.496195777086555,BFS_HOTEL_DATA
Vitznau,2022,9,2022-09-01,9157,9157,4674,4674,5193,5193,3964,9.12238309321704,BFS_HOTEL_DATA
Vitznau,2022,10,2022-10-01,7302,7302,3855,3855,4690,4690,2612,8.89604050162011,BFS_HOTEL_DATA
Vitznau,2022,11,2022-11-01,3830,3830,1827,1827,2417,2417,1413,8.25088114470065,BFS_HOTEL_DATA
Vitznau,2022,12,2022-12-01,4210,4210,2032,2032,2472,2472,1738,8.345455428161928,BFS_HOTEL_DATA
Vitznau,2023,1,2023-01-01,2459,2459,911,911,1517,1517,942,7.807916628926408,BFS_HOTEL_DATA
Vitznau,2023,2,2023-02-01,2655,2655,1047,1047,1574,1574,1081,7.884576510596324,BFS_HOTEL_DATA
Vitznau,2023,3,2023-03-01,3913,3913,1941,1941,2800,2800,1113,8.272315147956022,BFS_HOTEL_DATA
Vitznau,2023,4,2023-04-01,6070,6070,3055,3055,3828,3828,2242,8.711278615130434,BFS_HOTEL_DATA
Vitznau,2023,5,2023-05-01,7888,7888,4230,4230,4640,4640,3248,8.97322466309509,BFS_HOTEL_DATA
Vitznau,2023,6,2023-06-01,10374,10374,5647,5647,5885,5885,4489,9.247154345098899,BFS_HOTEL_DATA
Vitznau,2023,7,2023-07-01,13855,13855,6728,6728,6703,6703,7152,9.536473630802217,BFS_HOTEL_DATA
Vitznau,2023,8,2023-08-01,13406,13406,6357,6357,6139,6139,7267,9.503532237601561,BFS_HOTEL_DATA
Vitznau,2023,9,2023-09-01,10323,10323,5258,5258,5678,5678,4645,9.242226560838505,BFS_HOTEL_DATA
Vitznau,2023,10,2023-10-01,6744,6744,2957,2957,3553,3553,3191,8.816556768641856,BFS_HOTEL_DATA
Vitznau,2023,11,2023-11-01,4610,4610,1825,1825,2432,2432,2178,8.436200032206706,BFS_HOTEL_DATA
Vitznau,2023,12,2023-12-01,5189,5189,2164,2164,2690,2690,2499,8.554488976159934,BFS_HOTEL_DATA
Vitznau,2024,1,2024-01-01,2491,2491,894,894,1106,1106,1385,7.820840879907344,BFS_HOTEL_DATA
Vitznau,2024,2,2024-02-01,2376,2376,935,935,838,838,1538,7.773594467360194,BFS_HOTEL_DATA
Vitznau,2024,3,2024-03-01,4074,4074,2192,2192,2322,2322,1752,8.312626025674962,BFS_HOTEL_DATA
Vitznau,2024,4,2024-04-01,6046,6046,2940,2940,3884,3884,2162,8.707317560273212,BFS_HOTEL_DATA
Vitznau,2024,5,2024-05-01,8971,8971,4787,4787,4685,4685,4286,9.101863895640099,BFS_HOTEL_DATA
Vitznau,2024,6,2024-06-01,10458,10458,5274,5274,4869,4869,5589,9.255218130754269,BFS_HOTEL_DATA
Vitznau,2024,7,2024-07-01,14143,14143,6349,6349,6523,6523,7620,9.557045784877424,BFS_HOTEL_DATA
Vitznau,2024,8,2024-08-01,13832,13832,6518,6518,6504,6504,7328,9.534812320874815,BFS_HOTEL_DATA
Vitznau,2024,9,2024-09-01,9848,9848,4698,4698,5512,5512,4336,9.195125206169703,BFS_HOTEL_DATA
Vitznau,2024,10,2024-10-01,7279,7279,3283,3283,4333,4333,2946,8.892886141190731,BFS_HOTEL_DATA
Vitznau,2024,11,2024-11-01,4593,4593,2111,2111,2994,2994,1599,8.432506383249043,BFS_HOTEL_DATA
Vitznau,2024,12,2024-12-01,5451,5451,2265,2265,2857,2857,2594,8.603737792816423,BFS_HOTEL_DATA
Vitznau,2025,1,2025-01-01,2850,2850,776,776,1599,1599,1251,7.955425088912672,BFS_HOTEL_DATA
Vitznau,2025,2,2025-02-01,2486,2486,768,768,1490,1490,996,7.818832443803404,BFS_HOTEL_DATA
Vitznau,2025,3,2025-03-01,4328,4328,1915,1915,2662,2662,1666,8.37309184744198,BFS_HOTEL_DATA
Vitznau,2025,4,2025-04-01,6587,6587,3172,3172,3938,3938,2649,8.79300509129753,BFS_HOTEL_DATA
Vitznau,2025,5,2025-05-01,9418,9418,4992,4992,5490,5490,3928,9.150484204822817,BFS_HOTEL_DATA
Vitznau,2025,6,2025-06-01,11318,11318,5775,5775,5651,5651,5667,9.33423800863242,BFS_HOTEL_DATA
Vitznau,2025,7,2025-07-01,13602,13602,6225,6225,5943,5943,7659,9.51804563563343,BFS_HOTEL_DATA
Vitznau,2025,8,2025-08-01,13095,13095,6420,6420,5820,5820,7275,9.48006211905097,BFS_HOTEL_DATA
Vitznau,2025,9,2025-09-01,9108,9108,4674,4674,5105,5105,4003,9.11701821474481,BFS_HOTEL_DATA
Vitznau,2025,10,2025-10-01,6565,6565,3519,3519,3838,3838,2727,8.789660098061537,BFS_HOTEL_DATA
Vitznau,2025,11,2025-11-01,3907,3907,2047,2047,2619,2619,1288,8.270781013162674,BFS_HOTEL_DATA
Vitznau,2025,12,2025-12-01,3577,3577,1586,1586,2088,2088,1489,8.182559264068665,BFS_HOTEL_DATA
Vitznau,2026,1,2026-01-01,1405,1405,520,520,942,942,463,7.2485040723706105,BFS_HOTEL_DATA
Vitznau,2026,2,2026-02-01,1122,1122,378,378,856,856,266,7.023758954738443,BFS_HOTEL_DATA
Vitznau,2026,3,2026-03-01,2433,2433,1314,1314,1445,1445,988,7.797291273547472,BFS_HOTEL_DATA
Vitznau,2026,4,2026-04-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Vitznau,2026,5,2026-05-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Vitznau,2026,6,2026-06-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Vitznau,2026,7,2026-07-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Vitznau,2026,8,2026-08-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Vitznau,2026,9,2026-09-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Vitznau,2026,10,2026-10-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Vitznau,2026,11,2026-11-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Vitznau,2026,12,2026-12-01,...,NA,...,NA,...,NA,NA,NA,BFS_HOTEL_DATA
Weggis,2013,1,2013-01-01,7236,7236,3942,3942,6260,6260,976,8.886962034866128,BFS_HOTEL_DATA
Weggis,2013,2,2013-02-01,8656,8656,4814,4814,7207,7207,1449,9.066123521215774,BFS_HOTEL_DATA
Weggis,2013,3,2013-03-01,9546,9546,4857,4857,7729,7729,1817,9.163982247998034,BFS_HOTEL_DATA
Weggis,2013,4,2013-04-01,10521,10521,5798,5798,7895,7895,2626,9.261223582290752,BFS_HOTEL_DATA
Weggis,2013,5,2013-05-01,16179,16179,7541,7541,10773,10773,5406,9.691531190612483,BFS_HOTEL_DATA
Weggis,2013,6,2013-06-01,18643,18643,9086,9086,10670,10670,7973,9.833279657492632,BFS_HOTEL_DATA
Weggis,2013,7,2013-07-01,22764,22764,9828,9828,11641,11641,11123,10.032979547768882,BFS_HOTEL_DATA
Weggis,2013,8,2013-08-01,25758,25758,10972,10972,13078,13078,12680,10.156539359589003,BFS_HOTEL_DATA
Weggis,2013,9,2013-09-01,20309,20309,9719,9719,11507,11507,8802,9.91886865457443,BFS_HOTEL_DATA
Weggis,2013,10,2013-10-01,13258,13258,6658,6658,9473,9473,3785,9.49243184611472,BFS_HOTEL_DATA
Weggis,2013,11,2013-11-01,8648,8648,5044,5044,7263,7263,1385,9.065198986306513,BFS_HOTEL_DATA
Weggis,2013,12,2013-12-01,8770,8770,4494,4494,7171,7171,1599,9.079206103951382,BFS_HOTEL_DATA
Weggis,2014,1,2014-01-01,9557,9557,5072,5072,8315,8315,1242,9.165133779138104,BFS_HOTEL_DATA
Weggis,2014,2,2014-02-01,8062,8062,4501,4501,6728,6728,1334,8.995040974685022,BFS_HOTEL_DATA
Weggis,2014,3,2014-03-01,9925,9925,5451,5451,7671,7671,2254,9.202912856147385,BFS_HOTEL_DATA
Weggis,2014,4,2014-04-01,11883,11883,5823,5823,8805,8805,3078,9.382948236582498,BFS_HOTEL_DATA
Weggis,2014,5,2014-05-01,19339,19339,9834,9834,12989,12989,6350,9.869930769007285,BFS_HOTEL_DATA
Weggis,2014,6,2014-06-01,21486,21486,11611,11611,12644,12644,8842,9.975203380077728,BFS_HOTEL_DATA
Weggis,2014,7,2014-07-01,25086,25086,12112,12112,12703,12703,12383,10.130105062661839,BFS_HOTEL_DATA
Weggis,2014,8,2014-08-01,30147,30147,14577,14577,13885,13885,16262,10.31387386496336,BFS_HOTEL_DATA
Weggis,2014,9,2014-09-01,21107,21107,10843,10843,11537,11537,9570,9.957407394525559,BFS_HOTEL_DATA
Weggis,2014,10,2014-10-01,16620,16620,9391,9391,10599,10599,6021,9.71842223507111,BFS_HOTEL_DATA
Weggis,2014,11,2014-11-01,10313,10313,6238,6238,7614,7614,2699,9.241257474610904,BFS_HOTEL_DATA
Weggis,2014,12,2014-12-01,10018,10018,5847,5847,7547,7547,2471,9.212238569259263,BFS_HOTEL_DATA
Weggis,2015,1,2015-01-01,8352,8352,4540,4540,6822,6822,1530,9.030376034755907,BFS_HOTEL_DATA
Weggis,2015,2,2015-02-01,10440,10440,6691,6691,7025,7025,3415,9.25349564229011,BFS_HOTEL_DATA
Weggis,2015,3,2015-03-01,11086,11086,6220,6220,7387,7387,3699,9.313528529772352,BFS_HOTEL_DATA
Weggis,2015,4,2015-04-01,12748,12748,7471,7471,7051,7051,5697,9.453208116138121,BFS_HOTEL_DATA
Weggis,2015,5,2015-05-01,19564,19564,11496,11496,11103,11103,8461,9.881497534644513,BFS_HOTEL_DATA
Weggis,2015,6,2015-06-01,25590,25590,15537,15537,11893,11893,13697,10.149996006155071,BFS_HOTEL_DATA
Weggis,2015,7,2015-07-01,31760,31760,18605,18605,12965,12965,18795,10.36599440101149,BFS_HOTEL_DATA
Weggis,2015,8,2015-08-01,30406,30406,17960,17960,12549,12549,17857,10.322428124045716,BFS_HOTEL_DATA
Weggis,2015,9,2015-09-01,25754,25754,15421,15421,12530,12530,13224,10.156384061999686,BFS_HOTEL_DATA
Weggis,2015,10,2015-10-01,19679,19679,13673,13673,10429,10429,9250,9.887358170606245,BFS_HOTEL_DATA
Weggis,2015,11,2015-11-01,13161,13161,8749,8749,7719,7719,5442,9.485089169016064,BFS_HOTEL_DATA
Weggis,2015,12,2015-12-01,11231,11231,7210,7210,7193,7193,4038,9.326522126265592,BFS_HOTEL_DATA
Weggis,2016,1,2016-01-01,9971,9971,5820,5820,6858,6858,3113,9.207536444643448,BFS_HOTEL_DATA
Weggis,2016,2,2016-02-01,12660,12660,8484,8484,7172,7172,5488,9.446281681520253,BFS_HOTEL_DATA
Weggis,2016,3,2016-03-01,15032,15032,9960,9960,7966,7966,7066,9.618003063627834,BFS_HOTEL_DATA
Weggis,2016,4,2016-04-01,16548,16548,11608,11608,8039,8039,8509,9.714080956018943,BFS_HOTEL_DATA
Weggis,2016,5,2016-05-01,24433,24433,16103,16103,11080,11080,13353,10.103730883964005,BFS_HOTEL_DATA
Weggis,2016,6,2016-06-01,25770,25770,16096,16096,12220,12220,13550,10.15700510770532,BFS_HOTEL_DATA
Weggis,2016,7,2016-07-01,29682,29682,16717,16717,13128,13128,16554,10.298329770340379,BFS_HOTEL_DATA
Weggis,2016,8,2016-08-01,29804,29804,16465,16465,12589,12589,17215,10.302431443654028,BFS_HOTEL_DATA
Weggis,2016,9,2016-09-01,24889,24889,15222,15222,11476,11476,13413,10.122221395361638,BFS_HOTEL_DATA
Weggis,2016,10,2016-10-01,19758,19758,13060,13060,10259,10259,9499,9.891364362733817,BFS_HOTEL_DATA
Weggis,2016,11,2016-11-01,12555,12555,8805,8805,6950,6950,5605,9.437953917961844,BFS_HOTEL_DATA
Weggis,2016,12,2016-12-01,12384,12384,7689,7689,7320,7320,5064,9.42424134192346,BFS_HOTEL_DATA
Weggis,2017,1,2017-01-01,11526,11526,7571,7571,7027,7027,4499,9.352447388601012,BFS_HOTEL_DATA
Weggis,2017,2,2017-02-01,11744,11744,7348,7348,7354,7354,4390,9.371182897093012,BFS_HOTEL_DATA
Weggis,2017,3,2017-03-01,13144,13144,8876,8876,7278,7278,5866,9.483796737163981,BFS_HOTEL_DATA
Weggis,2017,4,2017-04-01,17625,17625,11422,11422,8720,8720,8905,9.777130363659605,BFS_HOTEL_DATA
Weggis,2017,5,2017-05-01,23186,23186,15312,15312,11516,11516,11670,10.05134705577498,BFS_HOTEL_DATA
Weggis,2017,6,2017-06-01,26534,26534,16336,16336,12998,12998,13536,10.186219895261996,BFS_HOTEL_DATA
Weggis,2017,7,2017-07-01,29652,29652,16552,16552,12879,12879,16773,10.297318579745925,BFS_HOTEL_DATA
Weggis,2017,8,2017-08-01,31328,31328,17957,17957,13650,13650,17678,10.352299465147658,BFS_HOTEL_DATA
Weggis,2017,9,2017-09-01,25487,25487,14478,14478,13688,13688,11799,10.14596303214983,BFS_HOTEL_DATA
Weggis,2017,10,2017-10-01,20442,20442,13454,13454,10172,10172,10270,9.925395804585008,BFS_HOTEL_DATA
Weggis,2017,11,2017-11-01,13762,13762,10366,10366,6118,6118,7644,9.529739110979532,BFS_HOTEL_DATA
Weggis,2017,12,2017-12-01,12568,12568,8852,8852,6442,6442,6126,9.438988743924838,BFS_HOTEL_DATA
Weggis,2018,1,2018-01-01,10233,10233,7221,7221,5616,5616,4617,9.233470789365038,BFS_HOTEL_DATA
Weggis,2018,2,2018-02-01,11700,11700,8385,8385,6084,6084,5616,9.367429587218957,BFS_HOTEL_DATA
Weggis,2018,3,2018-03-01,13096,13096,9077,9077,7457,7457,5639,9.480138475329403,BFS_HOTEL_DATA
Weggis,2018,4,2018-04-01,15537,15537,10116,10116,7701,7701,7836,9.651043915510366,BFS_HOTEL_DATA
Weggis,2018,5,2018-05-01,22420,22420,14192,14192,10040,10040,12380,10.017753298664472,BFS_HOTEL_DATA
Weggis,2018,6,2018-06-01,26035,26035,14502,14502,11481,11481,14554,10.167235474692278,BFS_HOTEL_DATA
Weggis,2018,7,2018-07-01,30634,30634,16666,16666,11722,11722,18912,10.329898425159755,BFS_HOTEL_DATA
Weggis,2018,8,2018-08-01,31157,31157,18345,18345,12314,12314,18843,10.346826313072373,BFS_HOTEL_DATA
Weggis,2018,9,2018-09-01,26829,26829,16450,16450,11743,11743,15086,10.19727594341967,BFS_HOTEL_DATA
Weggis,2018,10,2018-10-01,19161,19161,12735,12735,9768,9768,9393,9.860684430210819,BFS_HOTEL_DATA
Weggis,2018,11,2018-11-01,11960,11960,7983,7983,7296,7296,4664,9.389406636049465,BFS_HOTEL_DATA
Weggis,2018,12,2018-12-01,10483,10483,6373,6373,6160,6160,4323,9.257605564443297,BFS_HOTEL_DATA
Weggis,2019,1,2019-01-01,9282,9282,5805,5805,5742,5742,3540,9.135940049399933,BFS_HOTEL_DATA
Weggis,2019,2,2019-02-01,10701,10701,7060,7060,6255,6255,4446,9.27818591887125,BFS_HOTEL_DATA
Weggis,2019,3,2019-03-01,14172,14172,9588,9588,6993,6993,7179,9.559094025166905,BFS_HOTEL_DATA
Weggis,2019,4,2019-04-01,16220,16220,10842,10842,7549,7549,8671,9.694061978050115,BFS_HOTEL_DATA
Weggis,2019,5,2019-05-01,21440,21440,13766,13766,9875,9875,11565,9.973060255888088,BFS_HOTEL_DATA
Weggis,2019,6,2019-06-01,24337,24337,14676,14676,10067,10067,14270,10.099794193896745,BFS_HOTEL_DATA
Weggis,2019,7,2019-07-01,27946,27946,15655,15655,10540,10540,17406,10.238065138296543,BFS_HOTEL_DATA
Weggis,2019,8,2019-08-01,28104,28104,16235,16235,11182,11182,16922,10.243702775436175,BFS_HOTEL_DATA
Weggis,2019,9,2019-09-01,24069,24069,14340,14340,10380,10380,13689,10.088721530777118,BFS_HOTEL_DATA
Weggis,2019,10,2019-10-01,19086,19086,12318,12318,9217,9217,9869,9.856762754029893,BFS_HOTEL_DATA
Weggis,2019,11,2019-11-01,12960,12960,9295,9295,6691,6691,6269,9.469700127423375,BFS_HOTEL_DATA
Weggis,2019,12,2019-12-01,11918,11918,8135,8135,6042,6042,5876,9.385889044482708,BFS_HOTEL_DATA
Weggis,2020,1,2020-01-01,8948,8948,5423,5423,5780,5780,3168,9.099297073182859,BFS_HOTEL_DATA
Weggis,2020,2,2020-02-01,8323,8323,4342,4342,6435,6435,1888,9.026898187513526,BFS_HOTEL_DATA
Weggis,2020,3,2020-03-01,4355,4355,1828,1828,3625,3625,730,8.37930948405285,BFS_HOTEL_DATA
Weggis,2020,4,2020-04-01,1713,1713,549,549,1550,1550,163,7.446585099157725,BFS_HOTEL_DATA
Weggis,2020,5,2020-05-01,6696,6696,3494,3494,6420,6420,276,8.80941494391005,BFS_HOTEL_DATA
Weggis,2020,6,2020-06-01,14339,14339,6819,6819,12650,12650,1689,9.57080811415361,BFS_HOTEL_DATA
Weggis,2020,7,2020-07-01,29562,29562,12277,12277,23725,23725,5837,10.294278858410499,BFS_HOTEL_DATA
Weggis,2020,8,2020-08-01,27236,27236,12270,12270,20113,20113,7123,10.212331622039867,BFS_HOTEL_DATA
Weggis,2020,9,2020-09-01,21019,21019,9936,9936,17084,17084,3935,9.953229644430943,BFS_HOTEL_DATA
Weggis,2020,10,2020-10-01,17492,17492,8224,8224,15699,15699,1793,9.769556079890267,BFS_HOTEL_DATA
Weggis,2020,11,2020-11-01,11256,11256,5539,5539,10000,10000,1256,9.328745436354804,BFS_HOTEL_DATA
Weggis,2020,12,2020-12-01,9610,9610,4665,4665,8387,8387,1223,9.170663554823284,BFS_HOTEL_DATA
Weggis,2021,1,2021-01-01,7677,7677,3455,3455,6399,6399,1278,8.946114375560743,BFS_HOTEL_DATA
Weggis,2021,2,2021-02-01,12080,12080,5780,5780,10440,10440,1640,9.399389249519563,BFS_HOTEL_DATA
Weggis,2021,3,2021-03-01,14571,14571,7352,7352,12451,12451,2120,9.586857158128455,BFS_HOTEL_DATA
