station_code,date,snow_depth_observed_days,snow_depth_invalid_negative_days,snow_depth_mean_cm,snow_depth_median_cm,snow_depth_max_cm,days_snow_depth_ge_10cm,days_snow_depth_ge_20cm,days_snow_depth_ge_30cm,modeled_new_snow_observed_days,modeled_new_snow_total_cm,calendar_days,snow_depth_observation_coverage_share,share_observed_days_snow_depth_ge_10cm,share_observed_days_snow_depth_ge_20cm,share_observed_days_snow_depth_ge_30cm,month_snow_proxy_usable,source_id,label,active,lon,lat,elevation,station_type
ADE2,2023-10-01,31,0,1.1290322580645162,0.0,13.0,2,0,0,31,21.0,31,1.0,0.06451612903225806,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2023-11-01,30,0,41.6,36.5,104.0,28,25,19,30,263.8,30,1.0,0.9333333333333333,0.8333333333333334,0.6333333333333333,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2023-12-01,31,0,150.09677419354838,148.0,189.0,31,31,31,31,302.9,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-01-01,31,0,204.19354838709677,207.0,229.0,31,31,31,31,193.4,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-02-01,29,0,206.51724137931035,204.0,226.0,29,29,29,29,71.5,29,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-03-01,31,0,213.06451612903226,211.0,244.0,31,31,31,31,168.4,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-04-01,30,0,218.73333333333332,220.5,267.0,30,30,30,30,195.7,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-05-01,31,0,173.5483870967742,170.0,213.0,31,31,31,31,80.49999999999999,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-06-01,30,0,63.8,49.0,141.0,30,29,21,30,33.6,30,1.0,1.0,0.9666666666666667,0.7,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-07-01,31,0,13.935483870967742,16.0,34.0,23,8,1,31,0.0,31,1.0,0.7419354838709677,0.25806451612903225,0.03225806451612903,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-09-01,30,0,2.533333333333333,0.0,23.0,3,2,0,30,46.0,30,1.0,0.1,0.06666666666666667,0.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-10-01,31,0,1.6774193548387097,0.0,21.0,3,1,0,31,37.2,31,1.0,0.0967741935483871,0.03225806451612903,0.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-11-01,30,0,13.7,0.0,58.0,10,10,9,30,170.1,30,1.0,0.3333333333333333,0.3333333333333333,0.3,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2024-12-01,31,0,80.80645161290323,63.0,172.0,31,31,31,31,265.5,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-01-01,31,0,126.7741935483871,124.0,153.0,31,31,31,31,151.9,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-02-01,28,0,113.17857142857143,115.0,142.0,28,28,28,28,63.5,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-03-01,31,0,112.51612903225806,113.0,125.0,31,31,31,31,56.5,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-04-01,30,0,109.1,108.5,178.0,30,30,30,30,157.6,30,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-05-01,31,0,65.03225806451613,67.0,93.0,31,31,31,31,30.900000000000002,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-06-01,30,0,3.1666666666666665,0.0,26.0,4,1,0,30,0.0,30,1.0,0.13333333333333333,0.03333333333333333,0.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-09-01,30,0,0.0,0.0,0.0,0,0,0,30,0.0,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-10-01,31,0,6.064516129032258,0.0,38.0,7,6,3,31,56.1,31,1.0,0.22580645161290322,0.1935483870967742,0.0967741935483871,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-11-01,28,0,30.678571428571427,13.5,117.0,18,9,8,30,166.2,30,0.9333333333333333,0.6428571428571429,0.32142857142857145,0.2857142857142857,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2025-12-01,31,0,43.354838709677416,40.0,82.0,31,31,31,31,15.700000000000001,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2026-01-01,31,0,61.61290322580645,57.0,113.0,31,31,31,31,143.20000000000002,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2026-02-01,28,0,115.60714285714286,110.0,186.0,28,28,28,28,278.6,28,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ADE2,2026-03-01,31,0,165.32258064516128,159.0,229.0,31,31,31,31,234.4,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Engstligenalp,True,7.582633,46.434365,2304,SNOW_FLAT
ALB2,2013-01-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-02-01,0,0,NA,NA,NA,0,0,0,0,NA,28,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-03-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-04-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-05-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-06-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-07-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-08-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-09-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-10-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-11-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2013-12-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-01-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-02-01,0,0,NA,NA,NA,0,0,0,0,NA,28,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-03-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-04-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-05-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-06-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-07-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-08-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-09-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-10-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-11-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2014-12-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-01-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-02-01,0,0,NA,NA,NA,0,0,0,0,NA,28,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-03-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-04-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-05-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-06-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-07-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-08-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-09-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-10-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-11-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2015-12-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-01-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-02-01,0,0,NA,NA,NA,0,0,0,0,NA,29,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-03-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-04-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-05-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-06-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-07-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-08-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-09-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-10-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-11-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2016-12-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-01-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-02-01,0,0,NA,NA,NA,0,0,0,0,NA,28,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-03-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-04-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-05-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-06-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-07-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-08-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-09-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-10-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-11-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2017-12-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-01-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-02-01,0,0,NA,NA,NA,0,0,0,0,NA,28,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-03-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-04-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-05-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-06-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-07-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-08-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-09-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-10-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-11-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2018-12-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-01-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-02-01,0,0,NA,NA,NA,0,0,0,0,NA,28,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-03-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-04-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-05-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-06-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-07-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-08-01,0,0,NA,NA,NA,0,0,0,0,NA,31,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-09-01,0,0,NA,NA,NA,0,0,0,0,NA,30,0.0,NA,NA,NA,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-10-01,23,0,0.043478260869565216,0.0,1.0,0,0,0,23,0.0,31,0.7419354838709677,0.0,0.0,0.0,False,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-11-01,30,0,53.06666666666667,51.0,110.0,25,23,15,30,240.0,30,1.0,0.8333333333333334,0.7666666666666667,0.5,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2019-12-01,31,0,79.38709677419355,76.0,109.0,31,31,31,31,94.6,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-01-01,31,0,69.19354838709677,68.0,78.0,31,31,31,31,16.9,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-02-01,29,0,74.24137931034483,74.0,78.0,29,29,29,29,28.699999999999996,29,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-03-01,31,0,90.54838709677419,90.0,107.0,31,31,31,31,66.60000000000001,31,1.0,1.0,1.0,1.0,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-04-01,30,0,54.06666666666667,60.0,89.0,29,24,22,30,13.299999999999999,30,1.0,0.9666666666666667,0.8,0.7333333333333333,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-05-01,31,0,3.3548387096774195,0.0,23.0,5,3,0,31,13.600000000000001,31,1.0,0.16129032258064516,0.0967741935483871,0.0,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-06-01,30,0,0.7333333333333333,0.0,11.0,1,0,0,30,14.6,30,1.0,0.03333333333333333,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-07-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-08-01,31,0,0.0,0.0,0.0,0,0,0,31,0.0,31,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-09-01,30,0,0.26666666666666666,0.0,3.0,0,0,0,30,11.3,30,1.0,0.0,0.0,0.0,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
ALB2,2020-10-01,31,0,6.32258064516129,2.0,36.0,5,5,2,31,74.50000000000001,31,1.0,0.16129032258064516,0.16129032258064516,0.06451612903225806,True,SLF_IMIS_DAILY_SNOW,Teststation Albula,True,9.836224,46.580945,2322,SNOW_FLAT
